,maid,horizontal_accuracy,latitude,longitude,city_hasc,postcode,Date,Hour,count
7478,7b9a7750718bba42cfa25090fc6607bbd4d038ee,26.0,-3.457569,129.998432,ID.MA.ST,97584.0,16-06-21,17:11:51,15
7482,d09aec65d4b1d80e7b4ef547a3da692bd14ba8cf,21.0,-3.298817,128.961003,ID.MA.MT,97544.0,16-06-21,17:12:18,78
7484,59f4f1fb27af3a61831897210e0691ca5d1ddf41,7.0,-3.697348,128.17953,ID.MA.AM,97126.0,16-06-21,17:12:35,2
7486,ac8ae0345c386d4eda85063c2df619d9446d3772,11.0,-3.699556,128.208919,ID.MA.AM,97129.0,16-06-21,17:12:40,2
7488,d6a67f256bbb0d7abf57f4aaedbfc5609a0796fd,7.0,-3.704049,128.16087,ID.MA.AM,97117.0,16-06-21,17:13:07,1
7489,6eaf6f47ae8b908cbcd391442cc310bd514ec0b3,21.0,-3.622569,128.250266,ID.MA.AM,97214.0,16-06-21,17:14:11,2
7491,5237dcb5071d006db4f43b5d3b0f1be11e505375,8.0,-3.687123,128.185251,ID.MA.AM,97123.0,16-06-21,17:14:42,1
7493,39a2150a71f1414fe8dd2df9f019ccce8d26851b,14.0,-3.288993,128.32625,ID.MA.SB,97564.0,16-06-21,17:15:02,1
7494,c5ec43ba9391710d722c9b789904a1d1ae3576d6,19.0,-3.299679,128.955943,ID.MA.MT,97544.0,16-06-21,17:15:05,15
7497,f134eb1f3fb45d19ea41b482601013c0a3d5ad00,11.0,-2.788524,129.3915,ID.MA.MT,97544.0,16-06-21,17:15:57,7
7498,b73d9e3c5a69ed0df831ca5a592f231cf3923518,20.0,-3.623281,128.220253,ID.MA.AM,97217.0,16-06-21,17:15:59,13
7499,29d4169f0e1bd69170c90aa268023fd2ac6156a2,8.0,-3.5994,128.336453,ID.MA.MT,97544.0,16-06-21,17:16:15,16
7501,c4fab17eedd5a43011df5f7385e82f13ee626432,66.0,-3.6902,128.1776,,,16-06-21,17:16:24,1
7502,5965a52ac2eabb8ea73cf129c2f52fb61ee952c8,8.0,-3.629545,128.24226,ID.MA.AM,97215.0,16-06-21,17:17:03,1
7503,1c1310f88dd8bbf16379d381fee24afc04250a88,30.0,-3.689726,128.18288,ID.MA.AM,97124.0,16-06-21,17:17:13,3198
7508,01d1c901b58defbffbecf5c933a08cbcff4976e9,4.0,-3.071746,128.19711,ID.MA.SB,97561.0,16-06-21,17:17:44,1
7509,6577afd83a66ef40d707f607bac60a70d644f22f,15.0,-3.665672,128.161697,ID.MA.AM,97225.0,16-06-21,17:17:44,405
7512,58d4f52ac088c17ced8bd0abde2fd479def2b606,8.0,-3.299863,128.95705,ID.MA.MT,97544.0,16-06-21,17:18:33,2
7515,cc5c04f94da3919335b41bd58fa3bc9bd10e4ad7,8.0,-3.587229,128.323125,ID.MA.MT,97544.0,16-06-21,17:19:52,1
7517,863fab870aa3c83154fe9432c2a8a47db02d35a6,40.0,-3.294517,128.376139,ID.MA.SB,97566.0,16-06-21,17:20:03,2
7520,066126b28621210784524853795dd5c2fa75d922,6.0,-3.684676,128.18822,ID.MA.AM,97128.0,16-06-21,17:20:33,7
7522,fcd9a6b107c4598f8b54589e977b0d90d6059e15,3.0,-3.589648,128.65688,ID.MA.MT,97546.0,16-06-21,17:21:10,1
7523,789f9bfa95e99e08eb4771e4b0e9a33eca189dd4,4.0,-3.331969,128.35252,ID.MA.SB,97566.0,16-06-21,17:21:32,4
7525,107ac490792ebaf518e3d0c168d895414feb5acb,18.0,-3.698128,128.185106,ID.MA.AM,97124.0,16-06-21,17:22:07,3
7526,5b40c9e3af7bd342225b09137b12bb6427129c13,12.0,-3.649336,128.189093,ID.MA.AM,97228.0,16-06-21,17:22:09,88
7527,8ee6fde16a40f63872cde368f7fd089f1bacfaf9,8.0,-3.089397,128.2157,ID.MA.SB,97561.0,16-06-21,17:22:19,2
7528,f7bef15318e2671738347bdc5e6652f766a96f73,10.0,-3.20039,128.89923,ID.MA.MT,97544.0,16-06-21,17:22:22,1
7531,3a97e97e653315e78c940c232a9686c029d6ae11,19.0,-3.69702,128.18936,ID.MA.AM,97121.0,16-06-21,17:22:44,1
7532,333eb0c12b7220c382d73e423382265e628c0e5c,9.0,-3.621273,128.23083,ID.MA.AM,97216.0,16-06-21,17:22:55,3
7533,56b6f3252c9c882da50423d9c2c5c54a3b7be4e7,21.0,-3.065527,128.19212,ID.MA.SB,97561.0,16-06-21,17:23:13,6
7534,d319bfd34a86b3c4fbcc0606eb44980067c8448c,15.0,-3.600069,128.33823,ID.MA.MT,97544.0,16-06-21,17:23:52,9
7536,36bd8d8c44e824bfbbd06fc80c587f6ff309880b,11.0,-3.300249,128.95618,ID.MA.MT,97544.0,16-06-21,17:24:01,1
7540,8c7775e14abe70af296fe2b8450915b156867c9f,7.0,-3.695532,128.179323,ID.MA.AM,97126.0,16-06-21,17:24:33,32
7542,3fc0b8627eb06abd7b52243219317af90fa615e2,45.0,-3.6902,128.1776,,,16-06-21,17:24:36,3
7543,3c44378aa221f7b997af7b02e418f536f77cbcae,4.0,-3.658375,128.22311,ID.MA.AM,97212.0,16-06-21,17:24:37,1
7544,0aef2551d06fea00f1280787bf5b83c258fd5c68,78.0,-3.6902,128.1776,,,16-06-21,17:24:44,12
7546,9cf29ab6fdb31a0453952c0d7495e4661b98c14b,5.0,-3.627083,128.25204,ID.MA.AM,97214.0,16-06-21,17:25:01,1
7549,83ca61db9667767bd35236616528f143923d1d2f,12.0,-3.302688,128.965616,ID.MA.MT,97544.0,16-06-21,17:25:30,1
7550,79c9dbabd769839ec8fa24db6c19795a88c0bcd5,16.0,-3.62163,128.23807,ID.MA.AM,97215.0,16-06-21,17:25:32,29
7556,7e1290fa9011464ae35b4c303afc85ddb4d95790,7.0,-3.695761,128.188992,ID.MA.AM,97121.0,16-06-21,17:26:55,4
7560,2dea6cbf74242e80aeae96e8a23ed0fde91d765b,11.0,-3.655416,128.187503,ID.MA.AM,97223.0,16-06-21,17:27:09,1
7561,0437b78a921c8d8b612b0e278df14024ecfa912e,3.0,-3.639564,128.198236,ID.MA.AM,97222.0,16-06-21,17:27:19,1
7563,4529e4e5a0036b9fab8673c5fe2035f1235757f3,6.0,-3.694976,128.17877,ID.MA.AM,97126.0,16-06-21,17:27:22,1
7564,d21a8b7081560d017f4a811243f84fe097b5efcb,21.0,-3.54169,128.70079,ID.MA.MT,97546.0,16-06-21,17:27:23,2
7565,53c2c532a056db752648de939147fe47e1541c8c,11.0,-3.657657,128.152934,ID.MA.AM,97225.0,16-06-21,17:27:34,1
7566,fd2a8365bc3a47ef38878b4fb6f99fabbc0476d9,19.0,-3.699863,128.17546,ID.MA.AM,97112.0,16-06-21,17:27:50,2
7567,8724236cda219e4754f4cd4b1c5c6ec697c3cbd2,13.0,-3.59653,128.34011,ID.MA.MT,97544.0,16-06-21,17:28:03,31
7569,f4b636838a29fdb983944c34d24c976489162297,10.0,-3.286963,128.97188,ID.MA.MT,97544.0,16-06-21,17:28:11,3
7570,f34b3da77ea7ef5cb3e0635610303ab302b0ef6f,9.0,-3.649508,128.189982,ID.MA.AM,97228.0,16-06-21,17:28:13,45
7572,fb79adeaa2ee379c01015e6d211997969040b225,11.0,-3.686765,128.296839,ID.MA.AM,97136.0,16-06-21,17:28:49,16
7574,6fe014862e050811195cc228942d42e02b8b8a10,8.0,-3.624213,128.30203,ID.MA.MT,97544.0,16-06-21,17:28:57,1
7575,cf9f9e0f8fdd6ca4ae40c4a542231182bffaf06f,12.0,-3.004053,129.94737,ID.MA.MT,97544.0,16-06-21,17:29:08,1
7577,97bb4d487ce9b06717e3f325d18702ad69f77ed3,6.0,-3.075847,128.045651,ID.MA.SB,97572.0,16-06-21,17:29:55,1
7584,deb2d2362dfdf5390d47abe4494b966f9e0ccd82,11.0,-3.617988,128.307247,ID.MA.MT,97544.0,16-06-21,17:30:57,1
7585,183d4dd360cc153f6e9e578a1e50fe9c73ba080b,18.0,-3.690371,128.186533,ID.MA.AM,97123.0,16-06-21,17:31:05,385
7586,69501c108af8063830dde3f37d9a602f996b4424,5.0,-3.773936,128.119633,ID.MA.AM,97118.0,16-06-21,17:31:22,1
7590,ca6186a3829ade473089d3373ddf0d451b3e3ca1,13.0,-3.706878,128.191793,ID.MA.AM,97129.0,16-06-21,17:32:13,1
7591,15bfaa08f88f030e67a6f825f79d45699b73c953,8.0,-3.291437,128.978056,ID.MA.MT,97544.0,16-06-21,17:32:32,1
7592,1ffd210b335725caaaf64e31de350afce12e4141,15.0,-3.693693,128.17616,ID.MA.AM,,16-06-21,17:32:45,1
7595,12d445cef77e907e7ccba3b86d328cb7362257e2,3.0,-3.273686,128.41276,ID.MA.SB,97566.0,16-06-21,17:33:31,44
7596,6dc43b294ec744cc75555cc15279515144cc0be6,11.0,-2.848592,129.66231,ID.MA.MT,97544.0,16-06-21,17:33:38,1
7601,b705bed8dae64842e85ffe3aaac23b3f3510adb3,6.0,-3.6902,128.1776,,,16-06-21,17:34:37,1
7604,7c50f15c592a26e20d8e7e5016f8d5e6ce8a70b1,7.0,-3.706431,128.165416,ID.MA.AM,97117.0,16-06-21,17:34:45,2
7605,018a808cc96c0dadce1545d96d311c9bdd81ee20,11.0,-3.046575,130.0309,ID.MA.MT,97544.0,16-06-21,17:34:56,1
7608,f6362ebf8179678ff97a96d108949cfb1f5d298f,15.0,-3.660831,128.170096,ID.MA.AM,97224.0,16-06-21,17:35:30,1
7611,0b3d8d2fcc2b7a55493fa02c676676d0eee4138d,26.0,-3.639639,128.204528,ID.MA.AM,97222.0,16-06-21,17:35:40,89
7614,ea4db77542f76fd3d778406ff9e7c1290ebe06d1,17.0,-3.039823,130.095447,ID.MA.MT,97544.0,16-06-21,17:37:30,1
7616,018477c476adf67e622ceaae8615804d902bc499,7.0,-3.689651,128.187504,ID.MA.AM,97123.0,16-06-21,17:37:47,1
7617,1ff970fd6e6e3aecde134ddfd7fd74e4c0b75687,8.0,-3.295068,128.057313,ID.MA.SB,97571.0,16-06-21,17:37:52,4
7619,70d734a17d07da12a59cfd5bcf0962b2e082cb3e,12.0,-3.063063,128.201175,ID.MA.SB,97561.0,16-06-21,17:37:59,81
7628,bebe3f864d006720063e3c04ff346a047d4cd82e,9.0,-3.629421,128.217258,ID.MA.AM,97217.0,16-06-21,17:40:27,1
7629,8311b0123182a3737235d4521161eca1137fe4ec,37.0,-3.387387,129.21675,ID.MA.MT,97544.0,16-06-21,17:40:35,5
7630,5a86a3d6e215d8960c9e058663a981d62d9a2496,23.0,-3.703033,128.182034,ID.MA.AM,97127.0,16-06-21,17:40:37,1
7631,c195dc5d0ce403fc2d3af66bfaec1cca163322cd,22.0,-3.670123,128.20222,ID.MA.AM,97128.0,16-06-21,17:40:58,9
7633,c66e1e0e871e8392bf887d72d21138729157ea1e,90.0,-3.6902,128.1776,,,16-06-21,17:41:08,1
7634,a7fbdeafcb3ae7e37a5018b8232a35dc3b2760b4,22.0,-3.687636,128.221816,ID.MA.AM,97128.0,16-06-21,17:41:30,8
7637,45038ef73c2fc27fd0cd35bf68e9f0390b147049,15.0,-3.681532,128.18811,ID.MA.AM,97128.0,16-06-21,17:41:57,38
7639,af94a093533f6fe7aaa60d21a042012b0b0e91e1,10.0,-3.614375,128.427005,ID.MA.MT,97545.0,16-06-21,17:42:15,1
7641,86a41089efb1dc2b8611b6579b9208d66e18e401,14.0,-3.240915,129.00728,ID.MA.MT,97544.0,16-06-21,17:42:31,1
7644,6f2b9371ffcf6814c7df0db78067d03fe217bda7,11.0,-3.203945,128.87211,ID.MA.MT,97544.0,16-06-21,17:43:18,13
7647,30b946a241536f03620b9adf8aaf3d242780f873,11.0,-3.049293,129.920728,ID.MA.MT,97544.0,16-06-21,17:45:05,1
7648,3536b812b9614d43fe7b2f5e14cc72c1e8dcc205,17.0,-3.729838,128.14128,ID.MA.AM,97117.0,16-06-21,17:45:09,13
7652,34a55722ffb6b943f214cab7a2132dcbd9a22621,12.0,-3.686905,128.19008,ID.MA.AM,97122.0,16-06-21,17:46:43,1
7656,ec52b28367eaad5e1a3de4dbb940420cf6f81196,7.0,-3.078845,128.007041,ID.MA.SB,97572.0,16-06-21,17:47:34,1
7657,152ca889cf08dff1c0ff4a6b0e3305eba0369ca3,4.0,-3.709422,128.164916,ID.MA.AM,97117.0,16-06-21,17:47:44,1
7658,561881801d762c2523f2ac3a10b5959c6e68e35a,6.0,-2.814491,129.009613,ID.MA.MT,97544.0,16-06-21,17:47:49,11
7659,26f5bc9f8a7524b452f027a2075a9ba2b45631db,26.0,-3.693693,128.212279,ID.MA.AM,97129.0,16-06-21,17:47:57,7
7661,5f8bac78dec82a3d24541f7d12d6acbfe4e31b2f,10.0,-3.693347,128.19226,ID.MA.AM,97121.0,16-06-21,17:48:11,3
7663,e1ac247f07215dd3d0126daf04a4bca6b969f93f,10.0,-3.630446,128.251191,ID.MA.AM,97214.0,16-06-21,17:48:32,20
7664,dcaeed0795e0373d01c38fd6c55505e15619ad2c,10.0,-3.693693,128.194223,ID.MA.AM,97121.0,16-06-21,17:48:53,36
7665,88a30cf7fbf667e0826e5d92b1a84cf355ad2afd,14.0,-3.285644,128.97469,ID.MA.MT,97544.0,16-06-21,17:49:32,1
7668,69720a5a7abebe9c31288bc2093a50da3eaafd8e,7.0,-3.089523,128.217526,ID.MA.SB,97561.0,16-06-21,17:49:55,1
7673,a37daad13d58f921d28b6a8646436f1554c1a51f,16.0,-3.682068,128.20286,ID.MA.AM,97128.0,16-06-21,17:51:13,1
7678,fb99068b38be0e9cf0df856e1cb5efc95e75b3d0,24.0,-3.688799,128.18314,ID.MA.AM,97123.0,16-06-21,17:51:42,2
7679,ffb049a65735507d2ea31ff9abfc613a0e208195,4.0,-3.685017,128.112201,ID.MA.AM,97226.0,16-06-21,17:52:05,1
7680,6acd3da598878e8aabbd1931d82fb8ad1cf4480e,6.0,-3.693693,128.194223,ID.MA.AM,97121.0,16-06-21,17:52:43,193
7682,c993a20cac3ac2c7c5665d7d2948644d3c433ae4,11.0,-3.635987,128.255213,ID.MA.AM,97214.0,16-06-21,17:53:29,1
7688,1b672de7ce614104976f115a6e0f34b83fd58fb0,7.0,-3.704213,128.18605,ID.MA.AM,97129.0,16-06-21,17:55:08,1
7690,147726502cdfb179fe472bffaa5e722c3babb2d8,4.0,-3.688173,128.1835,ID.MA.AM,97123.0,16-06-21,17:56:15,1
7693,f3abbe45eab03c6ce6a35ea5fc554be1ec3b55c2,8.0,-3.219313,128.281048,ID.MA.SB,97564.0,16-06-21,17:56:21,1
7695,a07d408dcf2184aece30e5dd2be6fddfb7d898bc,14.0,-3.689166,128.18294,ID.MA.AM,97123.0,16-06-21,17:56:25,1
7699,ea418e26ef7ad9fd7df63842078ea5c2a429364d,55.0,-3.6902,128.1776,,,16-06-21,17:57:15,1
7703,2e97f434ccd4e1c24f3f1e2dd09cf9c279e39a89,4.0,-3.660022,128.17833,ID.MA.AM,97223.0,16-06-21,17:57:41,1
7704,b4b3e91aa0622e0b4d4a4cf3ff51681008ea2aed,6.0,-3.348143,128.3658,ID.MA.SB,97566.0,16-06-21,17:57:43,1
7705,91766362dd996dabf1d2f5a1ac207cd0c04fe826,8.0,-3.687955,128.183965,ID.MA.AM,97123.0,16-06-21,17:57:50,1
7707,974f956448ea2dcec1c497c4cefd8f2a71cf3892,30.0,-3.657657,128.189044,ID.MA.AM,97223.0,16-06-21,17:58:32,5
7712,992a791195aa364534c1396fb3240e570d75331e,25.0,-3.675675,128.137462,ID.MA.AM,97225.0,16-06-21,17:59:20,2
7713,ffb8aec4e6899ef0f23c1096eb414ce47618a0ba,7.0,-3.263506,128.971863,ID.MA.MT,97544.0,16-06-21,17:59:20,1
7715,03d2d51734dcf6b0a1f05a5f5991de1648b4ef58,11.0,-3.587071,128.121746,ID.MA.MT,97543.0,16-06-21,17:59:55,2
7717,a04382179c7b901c7a30f96dd6a7cb16ea595adc,11.0,-3.261261,128.983662,ID.MA.MT,97544.0,16-06-21,18:00:05,2
7719,01c25cfd6346756e041c8a7325064eb545320350,7.0,-3.289291,128.321321,ID.MA.SB,97564.0,16-06-21,18:00:11,1
7721,2c79f2baf3ce8a7d3f16f80c094075457c1cf306,28.0,-3.584744,128.32657,ID.MA.MT,97544.0,16-06-21,18:00:35,9
7722,73eaff612f9a5e16b7928f276ef10827fc963ae7,5.0,-3.687962,128.184428,ID.MA.AM,97123.0,16-06-21,18:00:43,1
7723,4feba6b834bbce2c620113784560edfce77b0fdf,11.0,-3.711711,128.16072,ID.MA.AM,97117.0,16-06-21,18:00:44,8
7724,f9062571defe5d9865cd56deab4cbd6ce1434474,17.0,-3.649438,128.18854,ID.MA.AM,97228.0,16-06-21,18:01:02,136
7728,23349ae596ee8083e064dc774fa9e9d89aef9443,18.0,-3.621621,128.23808,ID.MA.AM,97215.0,16-06-21,18:01:34,1
7732,2de4211a6d7eed13e8db5f34dd1964424ed477f3,17.0,-3.628578,128.252887,ID.MA.AM,97214.0,16-06-21,18:03:20,1
7734,1bb4c1afb7cc6f8b5869510000141b4d9f731bab,8.0,-3.299989,128.966813,ID.MA.MT,97544.0,16-06-21,18:03:42,82
7735,24724a42318674439c7b732737abfcc6c576ef11,3.0,-3.340868,128.36139,ID.MA.SB,97566.0,16-06-21,18:03:46,4
7736,e7a38bd9d5a9d69f4f89f490d5d6b93109edb2c2,13.0,-3.685869,128.185853,ID.MA.AM,97128.0,16-06-21,18:03:47,40
7737,adac8ec8e4017f692f558dc36c9bb9df62a2fa5a,10.0,-3.554479,128.422344,ID.MA.MT,97545.0,16-06-21,18:03:53,36
7738,80c139ef064d24b5a1f91ffeeeee68895d9fca09,8.0,-3.629091,128.237305,ID.MA.AM,97215.0,16-06-21,18:03:58,1
7740,a1658a33b810e71c7cab2b5f73470df7ef3c1780,5.0,-3.3249,129.7883,ID.MA.MT,97544.0,16-06-21,18:04:52,1
7741,47424815417d99957f8c18d082bf8e9c55847ff3,9.0,-3.39658,129.22408,ID.MA.MT,97544.0,16-06-21,18:05:52,1
7743,821a3547464ba1967966971017fe9c180c0bfecf,4.0,-3.693693,128.17616,ID.MA.AM,,16-06-21,18:06:21,62
7745,9129e18d84ea1ac58dc386fa4a9fc5322ced3d9f,7.0,-3.631294,128.242305,ID.MA.AM,97215.0,16-06-21,18:06:35,7
7752,2aa759836e023b801f1c94aa2605b215ea4254d5,14.0,-3.216288,128.275031,ID.MA.SB,97564.0,16-06-21,18:08:27,8
7755,27681f05e4b6ccdd46937b8ece2011521fecd24c,18.0,-3.297297,128.970263,ID.MA.MT,97544.0,16-06-21,18:09:25,173
7760,b81e1ef9ab75103528c0bce53d738b9e1aa75747,23.0,-3.692173,128.7883,ID.MA.MT,97547.0,16-06-21,18:10:31,1
7762,377143c057a2337640f4e8ee7e5dc59ced1f73bb,13.0,-3.585221,128.178583,ID.MA.MT,97543.0,16-06-21,18:11:02,1
7763,800acd1571a55d85349b2338da28008a25a952b8,18.0,-3.6902,128.1776,,,16-06-21,18:11:08,3
7767,1ce1cae4eab2c27b9b22b92e7232ee19479bdcc1,11.0,-3.632573,128.222022,ID.MA.AM,97217.0,16-06-21,18:11:51,5
7769,1f33d18cfe83c478a4e030f0d276776f97af783c,7.0,-3.657657,128.207099,,,16-06-21,18:12:10,1
7771,2875c6de2ae9896415a74cd5b3ddffd3d1e6f817,17.0,-2.99099,129.816481,ID.MA.MT,97544.0,16-06-21,18:13:02,219
7772,b02df3a35b476ccf4d6460eae18615f62f3ab8fd,11.0,-3.697645,128.18176,ID.MA.AM,97127.0,16-06-21,18:13:05,4
7774,efa03423b9de828ff7843c46cfb378a71601a529,12.0,-3.719088,128.172965,ID.MA.AM,97117.0,16-06-21,18:13:26,1
7777,9b43a46b0a0841d83fbf6e301cadc8e09eb94093,15.0,-3.693693,128.158112,,,16-06-21,18:14:06,2
7778,86fc6b530c015f4d36e30989f0bbdc5a79b39c2d,25.0,-3.606401,128.32991,ID.MA.MT,97544.0,16-06-21,18:14:23,1
7781,0b750ca1cd76c1d66b35a4f0dfa84fc52c78e12b,9.0,-3.585585,128.124678,ID.MA.MT,97543.0,16-06-21,18:15:00,149
7782,e8e3f6ec6ac8e55dfe2b9d2b28400a2aaca5359b,10.0,-3.639639,128.258691,ID.MA.AM,97214.0,16-06-21,18:15:09,39
7786,8d195b0065a4f3a4f621a5aeb7db55bdf6c80856,11.0,-3.70555,128.0888,ID.MA.AM,97227.0,16-06-21,18:16:42,2
7788,cf7f2e385f76d297f19d7d727f91fd868e84628e,10.0,-3.686273,128.197362,ID.MA.AM,97122.0,16-06-21,18:18:44,1
7789,378aefa56a21e2943c47086d9892add85924d974,14.0,-3.693693,128.21228,ID.MA.AM,97129.0,16-06-21,18:18:48,268
7790,2f6523f209d491008c608389c1e725a688cc1c8a,10.0,-3.677291,128.20656,ID.MA.AM,97128.0,16-06-21,18:19:10,1
7792,24b31105e96f5c6c7c0e35987655756cde17867b,24.0,-3.639639,128.186473,ID.MA.AM,97223.0,16-06-21,18:19:49,9
7793,5d7809a41caacb70753ab044d4549f06c8b5b5d1,8.0,-3.731932,128.230059,ID.MA.AM,97132.0,16-06-21,18:20:02,1
7794,6c9dbaa1e902f247eacaf8d7780f1d449f9f4242,13.0,-3.693223,128.186545,ID.MA.AM,97124.0,16-06-21,18:20:17,1
7796,ff1fc3d82ee16f82b08f72deb30f6a0b3a69287c,11.0,-3.711711,128.16072,ID.MA.AM,97117.0,16-06-21,18:20:34,172
7799,8003ef82343be3fd841c33a519fd64e7a217a39c,4.0,-3.632399,128.332657,ID.MA.MT,97544.0,16-06-21,18:21:01,25
7800,9a097af3a7575f3afdb35b0ba165d982d552dffd,13.0,-2.984213,128.087678,ID.MA.SB,97561.0,16-06-21,18:21:18,1
7803,e5f33f80fa49a0b5b025bc986c0b1b80c2a58e96,12.0,-2.852158,128.548946,ID.MA.SB,97562.0,16-06-21,18:21:28,1
7804,df24006189a0d792460aa1dd2e6addb3bece14f9,8.0,-3.681771,128.210105,ID.MA.AM,97128.0,16-06-21,18:21:33,1
7808,2b68bad30df6a7341339d8c2be460ad9a1e91e8e,10.0,-3.537144,128.41493,ID.MA.MT,97545.0,16-06-21,18:23:06,19
7809,85e2436a5170b4634c332a40d119442c5da3c202,15.0,-3.306704,128.96491,ID.MA.MT,97544.0,16-06-21,18:23:10,15
7810,156cac5bc1a09600c817a0de33b3c86aafa45048,7.0,-3.395866,129.222275,ID.MA.MT,97544.0,16-06-21,18:23:22,14
7812,a108583f06935147cd4cab30d270ac2c5162468c,14.0,-3.693103,128.180624,ID.MA.AM,97126.0,16-06-21,18:23:34,1
7813,03399cfd5190919d590034287e701ac234a93a61,6.0,-3.686011,128.20409,ID.MA.AM,97128.0,16-06-21,18:23:37,1
7814,583d4dc3f04a218f3a3f98ac968ac4c6c998d057,19.0,-3.603603,128.27164,ID.MA.MT,97544.0,16-06-21,18:23:40,183
7816,1996e9f527df284758d7f14a4c3740b8b8632a9a,11.0,-3.683509,128.20927,ID.MA.AM,97128.0,16-06-21,18:23:45,9
7818,9629f7920473e2d03e0fc0a1bf5a3fb76c0c8645,15.0,-3.517312,128.467545,ID.MA.MT,97545.0,16-06-21,18:23:56,1
7819,409bbb525d927f36a8b02eb45c4cbfca27f81291,21.0,-3.693693,128.230334,ID.MA.AM,97129.0,16-06-21,18:24:13,7
7822,6e036c8dbf8a3e31e688c9195314341e36df6e38,12.0,-3.073775,128.2005,ID.MA.SB,97561.0,16-06-21,18:24:25,2
7826,a9a210f22cb56b00c474971d5c10172668eb2b7a,99.0,-3.6902,128.1776,,,16-06-21,18:24:58,1
7827,57e13d1e77f571f11e87754ba1633936f4abd966,9.0,-3.783783,128.11711,,,16-06-21,18:25:04,1
7828,d8690ccabe987d404f0b2aff51d78b674f90ebff,17.0,-3.594985,128.34565,ID.MA.MT,97544.0,16-06-21,18:25:13,4
7831,72fa5c2351f4192f1a051a460dc92f1642a303d4,21.0,-3.761698,128.124495,ID.MA.AM,97118.0,16-06-21,18:25:43,1
7832,61cc7a264a9c387c73d5b0551dfc8f4108f6a3f6,11.0,-3.696572,128.184097,ID.MA.AM,97124.0,16-06-21,18:25:44,44
7833,350c6a02c17a9fc95378d063303260749436ed49,9.0,-3.338937,128.351642,ID.MA.SB,97566.0,16-06-21,18:25:58,1
7836,4c525a19f5c3e326e4ed05724be2089c86d591f3,12.0,-3.663105,128.187214,ID.MA.AM,97223.0,16-06-21,18:26:16,8
7837,0e2049892eaa844550e4c48e292fa7380cc048c0,12.0,-3.434568,128.42155,ID.MA.SB,97566.0,16-06-21,18:26:21,1
7840,86c30493f2006d69816714ae2c45f9b9f38e33bb,24.0,-3.701636,128.1741,ID.MA.AM,97115.0,16-06-21,18:27:14,8
7841,399932e280a9b61f8fe81066ddbcdeb4800eb8ec,15.0,-3.621621,128.238078,ID.MA.AM,97215.0,16-06-21,18:27:53,173
7842,4a6ccf8c8980fafbc075b5a9aeac0768b1cd4f11,12.0,-3.675675,128.191627,ID.MA.AM,97129.0,16-06-21,18:27:57,196
7844,6ca8a86d701e4221c4684d0faea2a9538ae97a41,4.0,-3.700704,128.175254,ID.MA.AM,97112.0,16-06-21,18:28:41,1
7847,ea95785da9f9ab11334c5d7d8462935ac0894796,8.0,-3.207207,129.03093,ID.MA.MT,97544.0,16-06-21,18:29:29,10
7850,1e874d346cc1a351b0defb22622cde7dfe44ec70,7.0,-3.303684,128.971893,ID.MA.MT,97544.0,16-06-21,18:29:48,5
7852,657e16f2c8baafcd3152cfa5e729061e96242af7,8.0,-3.208348,128.275804,ID.MA.SB,97564.0,16-06-21,18:30:28,28
7853,7f9c0fa6b70f0fead101f292d68d47e39f7fb972,5.0,-3.761901,128.124826,ID.MA.AM,97117.0,16-06-21,18:30:43,1
7857,647927ee9464185a36c087400167b23f006151c1,9.0,-3.704262,128.178232,ID.MA.AM,97114.0,16-06-21,18:31:19,12
7859,55ab233e2a326a33607752c430059fa3582bbdf9,4.0,-3.004736,129.876496,ID.MA.MT,97544.0,16-06-21,18:31:30,11
7860,6bbe6d915a822e98c583c08fc653aa38ac15b337,15.0,-3.594327,128.04254,ID.MA.MT,97543.0,16-06-21,18:31:37,1
7862,ad6c1896acfc8c0a490f36fb62f7c4d32cc2e9f9,5.0,-3.145256,127.92365,ID.MA.SB,97572.0,16-06-21,18:31:46,13
7863,e07c5269a8a0277d4bd2dc17d052953949d9f13f,5.0,-3.390663,127.981443,ID.MA.SB,97571.0,16-06-21,18:31:48,1
7865,0bccf5d18b6015cc724ee38a95483f2236858f25,11.0,-3.657657,128.207099,ID.MA.AM,97223.0,16-06-21,18:32:08,222
7868,ab80c53e9f44a60a2f5f0ed7da795eb05ed66290,16.0,-3.582378,128.324259,ID.MA.MT,97544.0,16-06-21,18:32:32,1
7870,970949c15112359e6d9e089d195459939bbb926c,11.0,-3.711711,128.17877,ID.MA.AM,97116.0,16-06-21,18:32:40,258
7872,019a2f5b5c53fb9006fbd9a53a435a7e778808df,11.0,-3.627843,128.21984,ID.MA.AM,97217.0,16-06-21,18:32:46,2
7880,f49f79ececc56bb2dce56aa0f59ee8136b46f644,12.0,-3.121484,127.945151,ID.MA.SB,97572.0,16-06-21,18:34:04,1
7881,9f5783ae7c81fab20b81e73571d7cb718c3fac3d,4.0,-3.549549,128.426549,ID.MA.MT,97545.0,16-06-21,18:34:07,269
7882,af32241ce3d2d7a8dd6f895732add438d709ba67,14.0,-3.653748,128.188586,ID.MA.AM,97228.0,16-06-21,18:34:23,33
7883,26e0d6f6f7b87b5479adb67efcb39876a71bb56a,14.0,-3.552214,128.422475,ID.MA.MT,97545.0,16-06-21,18:34:25,49
